wavelength,Back_ConTamf,Belly_ConTamf,Breast_ConTamf,Crissum_ConTamf,Crown_ConTamf,DorTail_ConTamf,Patch10_ConTamf,Rump_ConTamf,Throat_ConTamf,WingTip_ConTamf
244.55,2.20275833333,2.31558333334,2.12665740741,0.671916666667,1.29341666667,6.21066666667,3.80941666667,4.09525,0.671749999998,3.78791666667
244.92,2.54964166667,2.75758333333,2.52437037037,1.44925,1.62375,6.3135,4.16675,4.73025,1.11375,4.54908333334
245.30,2.37371666667,2.60075,2.08258333333,1.11891666667,1.48166666667,5.83266666667,3.91341666666,4.6325,0.925166666665,4.77625
245.67,2.165175,2.7255,1.87692592592,1.13891666667,1.47025,5.92158333333,4.27125,4.55616666667,0.953083333333,5.2765
246.05,1.897375,2.32683333334,1.64134259259,1.097,1.278,5.54841666667,4.0735,4.48875,0.809416666667,5.15425
246.42,2.116975,2.55008333333,1.87174074074,1.36633333333,1.506,5.55716666667,4.36866666667,4.66233333333,0.971833333333,5.5185
246.79,2.399275,2.60083333333,2.00307407407,1.36508333333,1.52575,5.6835,4.42991666667,4.644,1.07958333333,5.76383333333
247.17,2.40563333333,2.39641666667,1.8925,1.24391666667,1.41033333333,5.59575,4.29358333333,4.31841666666,1.09825,5.68316666667
247.54,2.86176666667,2.43808333333,2.13788888889,1.73633333333,1.70033333333,5.87908333333,4.53575,4.5075,1.17491666667,6.02333333333
247.92,3.11874166667,2.43266666666,2.31956481482,1.90333333333,1.82158333333,5.99408333333,4.51883333333,4.60833333333,1.33516666667,6.16133333333
248.29,3.33215,2.52508333333,2.53140740741,2.0985,2.1175,6.17375,4.64275,4.90175,1.57675,6.32616666667
248.67,3.43670833333,2.4945,2.46803703704,1.89116666667,2.11416666667,6.21908333333,4.63175,5.06991666667,1.60283333333,6.26533333334
249.04,4.22156666667,3.09775,2.93510185185,2.2805,2.56625,6.77058333333,5.07683333334,5.6995,2.12191666667,6.842
249.42,3.90405833334,2.71975,2.67191666667,1.99108333333,2.30025,6.57075,4.68558333333,5.61358333333,1.90208333334,6.45641666667
249.79,3.7495,2.14716666667,2.45667592593,1.66833333333,1.76883333333,6.15433333333,4.09833333333,5.34741666666,1.5135,5.91733333333
250.17,4.00224166667,2.215,2.75489814815,1.83591666667,1.88516666667,6.46775,4.28216666666,5.44891666667,1.56533333333,6.01983333333
250.54,3.34739166667,1.32116666667,1.88856481482,1.01791666667,0.996333333334,5.80466666667,3.48725,4.77566666667,0.74725,5.34441666667
250.92,2.90001666667,1.16208333334,1.80380555556,1.17366666667,0.729999999999,5.83975,3.39291666667,4.7185,0.712500000001,5.20908333333
251.29,3.62005,1.75466666666,2.65811111111,1.96858333333,1.11883333334,6.67041666667,4.15758333333,5.30683333333,1.27175,5.80808333333
251.66,3.80279166667,2.11116666667,3.04612962963,2.21075,1.08666666667,7.0355,4.35283333333,5.63833333333,1.72641666667,5.82475
252.04,4.51800833333,2.58183333334,3.64405555556,2.59466666667,1.79433333334,7.38941666668,4.8825,6.08283333333,2.238,6.25158333333
252.41,4.57660833333,2.82658333333,3.6825925926,2.67375,1.948,7.41024999999,5.19475,6.11791666666,2.27283333333,6.23241666667
252.79,5.02554166667,3.346,4.39181481481,3.423,2.62825,7.74999999999,5.8845,6.54483333333,2.73075,6.67941666667
253.16,4.3745,2.86,4.26977777778,3.2695,2.7755,7.62458333332,5.694,6.227,2.3335,6.2335
253.54,4.4693,3.00783333333,4.35264814815,3.1445,3.07291666667,7.77324999999,5.89175,5.77458333334,2.181,6.27608333334
253.91,3.71861666667,2.52858333333,3.54996296296,2.50191666667,2.4755,7.04258333333,5.20266666667,5.14291666667,1.3635,5.76516666666
254.28,3.11650833333,2.11933333333,3.0467037037,1.75583333333,2.09883333333,6.53625000001,4.58158333333,5.01366666667,0.877833333335,5.27425
254.66,3.45418333333,2.58208333333,3.47888888889,1.78975,2.37,6.63550000001,4.84583333334,5.49658333333,1.02575,5.2985
255.03,3.81178333333,2.92366666667,3.34732407407,1.37066666667,2.32575,6.36475,4.8265,5.40966666667,0.729083333333,5.32225
255.41,3.81771666667,2.74,3.18305555556,0.754833333334,2.34,6.05375000001,4.51391666667,5.61591666667,0.498166666667,5.14033333333
255.78,3.719925,2.37308333333,3.00030555556,0.154583333334,2.38883333333,6.06841666667,4.40633333334,5.42683333333,0.347833333332,5.13308333333
256.15,2.13003333333,1.21508333333,1.67512037037,-1.03491666667,0.807499999999,4.86850000001,3.33958333333,4.3115,-1.13666666667,3.68458333333
256.53,2.57413333333,1.60641666667,2.06201851852,-0.532916666668,1.02733333333,5.21316666667,3.738,4.63391666666,-0.478833333334,3.85383333334
256.90,2.669025,1.61191666667,2.09569444444,-0.366999999999,0.863666666666,5.21741666666,3.86441666666,4.40416666666,-0.10075,3.91483333333
257.28,2.07585,0.823916666668,1.49897222222,-0.937666666666,-0.147416666667,4.65566666667,3.00783333333,3.55708333333,-0.569333333334,3.26225
257.65,2.42185833333,1.15875,1.72125,-0.275,-0.131416666667,4.96425,3.184,4.16975,-0.161333333333,3.7215
258.02,3.41011666667,1.979,2.55675,0.896666666665,0.876249999999,5.90608333333,4.10741666667,4.85466666667,0.845166666668,4.48875
258.40,3.984825,2.31883333333,2.78628703704,1.52666666667,1.25833333333,6.26983333333,4.49675,4.9455,1.34216666667,4.85308333334
258.77,4.18489166667,2.55933333334,2.99786111111,1.71141666667,1.7615,6.68358333333,4.84883333334,5.04533333333,1.83091666667,5.43858333333
259.15,4.5008,2.61041666667,3.14167592593,2.07391666667,2.17433333333,6.96916666667,5.09958333333,5.20008333333,2.12225,5.72283333334
259.52,4.51338333333,2.4225,2.99562962963,2.31391666667,2.20541666667,6.94475,5.12566666667,5.18633333333,2.11916666667,5.80241666666
259.89,4.277125,2.06383333333,2.79823148148,2.16625,1.8495,6.69791666667,4.8575,4.83941666666,1.79208333333,5.61791666666
260.27,4.30690833334,1.98691666667,2.81116666667,2.14483333333,1.82916666667,6.78183333333,4.79783333334,4.73066666667,1.87858333333,5.62766666667
260.64,3.86073333333,1.47633333333,2.34380555556,1.53966666667,1.35233333333,6.28891666667,4.29366666667,4.20133333333,1.37841666667,5.18733333333
261.01,3.1782,0.867083333333,1.62566666667,0.869916666667,0.779916666666,5.7325,3.6765,3.51141666667,0.646583333334,4.57533333333
261.39,3.52451666667,1.257,1.92787962963,1.22208333333,1.30633333333,6.00841666667,4.12883333333,3.78858333333,1.06783333333,5.02508333334
261.76,3.48995833333,1.13225,1.97843518518,1.23108333333,1.45891666667,6.00283333333,4.16966666667,3.69933333333,1.17725,5.05633333333
262.13,3.17458333333,0.898083333334,1.75248148148,0.952,1.29466666667,5.90575,4.09366666667,3.41783333333,1.03458333333,4.93775
262.51,2.52030833333,0.242416666667,1.15426851852,0.259583333333,0.834083333332,5.44025,3.64758333334,2.9175,0.515583333332,4.45041666667
262.88,2.42311666667,-0.128833333333,1.0797037037,0.265166666667,0.750333333331,5.351,3.46766666667,2.8765,0.379083333332,4.20266666667
263.25,2.47046666667,0.029083333334,1.18709259259,0.295999999999,0.837833333334,5.52791666667,3.6185,3.00991666667,0.67125,4.33975
263.63,2.27025833333,0.073,1.25063888889,-0.01825,0.76125,5.36558333333,3.4875,2.73975,0.665500000002,4.18941666667
264.00,2.68845,0.68425,1.68213888889,0.482083333332,1.36383333333,5.84633333334,4.18341666667,3.2435,1.27258333333,4.73316666667
264.37,2.905025,1.08316666667,1.90966666667,0.672666666666,1.637,5.77633333333,4.273,3.56575,1.47858333333,4.99
264.75,3.20198333333,1.484,2.10814814815,1.31525,2.0945,6.12458333333,4.43708333333,3.98058333333,1.92083333333,5.61866666667
265.12,3.56501666667,1.69783333333,2.43898148148,1.59066666667,2.44441666667,6.4645,4.46433333333,4.39608333333,2.32233333333,5.95716666667
265.49,3.70045,1.74966666667,2.38822222222,1.51283333333,2.25233333333,6.54966666666,4.34058333333,4.45166666667,2.3345,5.82958333334
265.87,3.93829166667,2.10941666667,2.53753703704,1.75841666667,2.28475,6.71208333333,4.69283333333,4.71641666667,2.30841666667,6.02958333334
266.24,4.1868,2.35658333333,2.96637962963,1.89091666666,2.3935,6.91291666667,4.75925,4.97591666667,2.49033333333,6.12425
266.61,4.73536666666,3.19591666667,3.76414814815,2.571,2.9255,7.34925,5.35008333333,5.62491666667,2.85916666667,6.86175
266.98,4.54956666667,3.198,3.63277777778,2.431,2.69533333333,7.09366666667,5.24766666667,5.38633333334,2.51766666667,6.70366666666
267.36,3.69376666667,2.48908333333,3.02721296296,1.85925,1.95233333333,6.4445,4.71175,4.66958333333,1.72416666667,6.07241666667
267.73,3.122825,2.24341666667,2.50938888889,1.55691666667,1.56925,6.16466666667,4.44975,4.46225,1.35283333333,5.69
268.10,3.1715,2.22058333334,2.29260185185,1.25466666667,1.41558333333,5.99308333333,4.243,4.38333333333,1.29616666667,5.56375
268.48,3.08940833333,2.29191666667,2.16561111111,1.26883333333,1.27708333333,5.98791666667,4.27725,4.08475,1.21975,5.677
268.85,3.14435,2.378,2.25549074074,1.21916666667,1.24741666667,6.05183333333,4.374,4.06008333334,1.29166666667,5.55683333333
269.22,3.26111666667,2.67675,2.32257407407,1.51358333333,1.27058333333,6.015,4.68866666667,4.22241666667,1.37441666667,5.54083333333
269.59,2.92134166667,2.34208333333,1.91974074074,1.46675,0.984333333333,5.66066666667,4.509,3.9215,1.00766666667,5.26358333334
269.97,2.767625,2.02833333333,1.67243518518,1.16383333333,0.777333333332,5.50133333333,4.27675,3.65108333333,0.746916666668,4.93625
270.34,2.703875,1.98341666667,1.2880462963,1.10275,0.765916666666,5.32491666667,4.09633333333,3.54133333333,0.658749999997,4.85116666667
270.71,3.20896666666,2.36133333334,1.55954629629,1.63433333333,1.14483333333,5.73791666666,4.52125,3.80483333333,1.18075,5.06116666666
271.09,2.89736666667,2.18166666667,1.20197222222,1.41508333333,0.812083333333,5.45791666666,4.15441666666,3.4505,1.01775,4.77133333333
271.46,2.71851666667,1.97233333333,1.0835462963,1.27758333333,0.803166666668,5.19516666667,4.00225,3.33791666667,0.955666666667,4.56808333334
271.83,2.85884166667,1.90466666667,1.12781481482,1.31475,0.827,5.21941666667,4.03666666667,3.30166666667,0.909249999999,4.58358333334
272.20,2.66356666667,1.89841666667,1.17408333333,1.36233333333,0.794500000001,5.00883333333,3.94,3.1395,0.736833333333,4.47933333333
272.58,2.69556666667,1.72816666666,1.13784259259,1.37683333333,0.843666666667,5.03391666667,3.94558333334,3.24291666667,0.865583333333,4.37208333334
272.95,2.42180833333,1.5905,0.99938888889,1.281,0.715749999998,4.93375,3.89016666667,3.062,0.784333333334,4.18375
273.32,2.37945833333,1.43766666667,1.05184259259,1.23983333333,0.699833333333,4.95291666667,3.87,3.08558333333,0.872666666668,4.24358333333
273.69,2.16414166667,1.18741666667,0.946916666667,0.866666666667,0.476166666666,4.784,3.50466666667,2.96825,0.695083333333,3.99383333333
274.06,1.80688333333,1.01133333333,0.85301851852,0.73975,0.307083333334,4.56583333334,3.22158333333,2.78525,0.733583333332,3.75133333333
274.44,1.84126666667,1.09233333333,1.01083333333,0.963916666667,0.371749999999,4.5335,3.41483333333,2.83908333333,0.918000000001,3.94783333334
274.81,1.60499166667,0.701833333333,0.670583333334,0.51375,0.0806666666657,4.13625,2.95808333333,2.5485,0.500333333333,3.72683333333
275.18,1.90705,0.74375,0.83861111111,0.706333333332,0.356500000001,4.33641666667,3.14691666667,2.74233333333,0.637500000001,3.9525
275.55,2.097175,0.915083333333,0.846037037037,0.75725,0.371583333334,4.30175,3.08516666667,2.72058333334,0.694166666667,4.06666666667
275.93,1.70178333333,0.408583333333,0.41212037037,0.415749999999,0.204416666667,3.99275,2.70241666667,2.32275,0.455,3.67033333333
276.30,1.53660833333,0.271749999999,0.17087037037,0.33425,0.109999999999,3.99583333333,2.54141666666,2.31733333333,0.3635,3.42291666667
276.67,0.865458333332,-0.235,-0.308490740741,-0.223833333333,-0.373333333334,3.35491666666,2.045,1.86225,-0.223833333334,2.90341666667
277.04,0.521958333334,-0.903250000001,-0.996046296297,-0.793583333333,-0.926000000002,2.64925,1.46641666667,1.38691666667,-0.982583333334,2.41125
277.41,0.334008333333,-1.26358333333,-1.45377777778,-1.15358333333,-1.32058333333,2.30716666667,1.03966666667,0.834833333333,-1.54083333333,2.15916666667
277.79,0.656991666667,-0.835666666665,-1.08962037037,-0.691333333333,-1.02925,2.636,1.58391666667,1.01425,-1.07866666667,2.5525
278.16,0.84655,-0.640499999998,-1.02966666667,-0.678666666667,-0.951583333335,2.68433333333,1.69091666667,0.989666666666,-1.02741666666,2.59316666667
278.53,0.928475,-0.40675,-0.758611111111,-0.632666666667,-0.798499999999,2.86941666666,1.77358333333,1.15975,-0.956500000001,2.715
278.90,0.732533333335,-0.318416666668,-0.556796296298,-0.494416666667,-0.8015,2.9925,1.8765,1.1385,-0.760333333332,2.76766666667
279.27,0.6942,7.49969530922e-13,-0.283731481483,-0.268,-0.651249999999,3.20083333333,2.15883333333,1.24316666667,-0.64775,2.95533333334
279.64,0.422241666665,-0.250833333333,-0.367574074075,-0.361666666667,-0.904333333333,3.22183333334,2.11091666667,1.20308333333,-0.808166666668,2.81225
280.02,1.06049166667,0.500166666667,0.507657407407,0.225,-0.43575,3.72891666666,2.70025,1.89658333333,-0.167916666667,3.32916666666
280.39,1.213725,0.694749999999,0.75186111111,0.392583333334,-0.281333333333,3.88008333333,2.92825,2.12933333333,0.201583333333,3.68916666667
280.76,1.5771,1.01075,0.935398148149,0.668083333333,0.145916666666,4.19891666667,3.18475,2.41483333333,0.474916666665,4.13808333333
281.13,2.32693333333,1.86216666667,1.8405462963,1.32766666667,0.908249999999,5.02233333333,3.81258333333,3.13408333333,1.25558333333,4.865
281.50,2.54976666667,2.29125,2.23295370371,1.54558333333,1.30333333333,5.45275,4.21616666667,3.48616666667,1.6795,5.01291666667
281.87,2.4972,2.18416666667,2.01222222222,1.284,1.19983333333,5.32116666667,4.06216666667,3.37141666667,1.38416666667,4.91833333333
282.25,2.57330833333,2.27441666667,1.91556481481,1.44583333334,1.26875,5.37725,4.0445,3.49708333333,1.37866666667,5.13566666667
282.62,2.52928333333,1.98091666667,1.75598148148,1.31466666667,1.16241666666,5.25566666667,3.96491666667,3.32841666667,1.31158333333,4.939
282.99,2.41456666667,1.55825,1.30426851852,0.904333333333,0.860666666667,4.88175,3.7465,2.92366666667,0.892999999999,4.56925
283.36,2.28065833333,1.001,0.942527777776,0.554916666667,0.428916666666,4.56991666667,3.40891666667,2.57366666667,0.514666666667,4.178
283.73,2.519825,1.30725,1.36352777778,0.840250000001,0.765499999999,4.95558333333,3.80866666666,2.92158333334,0.776583333333,4.44166666667
284.10,2.1574,1.03033333333,1.02696296296,0.55825,0.428750000001,4.72766666666,3.57066666667,2.65625,0.463916666667,4.1585
284.47,2.14834166667,0.869166666667,1.13644444444,0.424083333333,0.350166666666,4.70658333333,3.50816666667,2.58125,0.4345,4.03508333333
284.85,2.45371666667,1.12025,1.54092592593,0.725583333333,0.598333333332,4.97233333333,3.80625,2.88208333334,0.666999999999,4.20616666667
285.22,2.49323333333,1.20791666667,1.59391666667,0.888,0.652166666668,4.96525,3.99541666667,3.02333333333,0.813499999999,4.35266666667
285.59,2.71039166667,1.35833333333,1.71303703704,1.12625,0.713333333333,5.03275,4.0995,3.21025,0.925916666666,4.56875
285.96,2.76166666667,1.4135,1.8387037037,1.23966666667,0.766000000001,5.09558333333,4.14125,3.32,0.988416666666,4.61975
286.33,3.00118333333,1.6285,2.10489814815,1.44233333334,0.862,5.31508333333,4.37675,3.53866666667,1.16041666666,4.84233333334
286.70,2.90546666667,1.62358333333,1.9172037037,1.29558333333,0.725500000001,5.20833333334,4.217,3.42666666667,1.08708333333,4.86333333333
287.07,2.72488333333,1.60791666667,1.91037037037,1.20825,0.59925,5.11266666667,4.09691666666,3.4565,1.028,4.78291666667
287.44,2.9214,2.02316666667,2.18682407407,1.41208333333,0.897249999998,5.27316666667,4.35666666667,3.78658333333,1.32075,5.189
287.82,3.13163333333,2.16266666666,2.04018518518,1.43041666667,0.973916666667,5.2505,4.29108333334,3.74675,1.34233333333,5.30916666666
288.19,3.42796666667,2.3645,2.04668518518,1.4915,1.1635,5.32066666667,4.391,3.83133333333,1.4175,5.55708333333
288.56,3.291325,2.24533333333,1.6185,1.33166666667,0.956416666668,5.15425,4.11525,3.63725,1.06883333333,5.43458333333
288.93,2.79115833333,1.77075,1.06302777778,0.825833333332,0.404083333333,4.78658333333,3.59,3.17841666667,0.607333333333,4.95166666666
289.30,2.696675,1.54908333333,0.943018518518,0.667666666667,0.201083333333,4.69125,3.41525,2.99775,0.427916666667,4.74791666667
289.67,2.89125833333,1.67866666667,1.09605555556,0.715499999999,0.400166666668,4.80583333333,3.54808333333,3.22791666667,0.537249999999,4.90916666667
290.04,2.92329166667,1.78975,1.12768518519,0.855,0.411916666667,4.8105,3.68516666667,3.32441666667,0.61025,4.91341666667
290.41,2.76509166667,1.53391666667,1.08287962963,0.665750000001,0.380916666667,4.646,3.72091666666,3.22591666666,0.515666666666,4.685
290.78,2.86480833333,1.639,1.28435185185,0.813166666667,0.547166666667,4.83108333333,3.98941666667,3.47083333333,0.651499999999,4.693
291.15,3.007175,1.75566666667,1.36638888889,0.968583333333,0.639749999999,4.9485,4.1325,3.5165,0.815749999999,4.87208333334
291.52,2.97248333333,1.70725,1.22293518519,0.885416666667,0.490916666666,4.97758333333,4.10275,3.433,0.741666666668,4.64158333333
291.89,3.042925,1.53791666667,1.22952777778,0.896333333334,0.4375,4.949,4.10375,3.489,0.681666666666,4.56525
292.26,3.00806666667,1.63766666666,1.42850925926,1.07808333333,0.414916666668,5.16425,4.17891666667,3.51,0.753500000002,4.60758333333
292.64,3.18209166667,1.83708333333,1.67263888889,1.3915,0.6435,5.33283333333,4.538,3.69075,1.034,4.64791666667
293.01,3.87171666667,2.563,2.36637962963,2.04716666667,1.31491666667,5.93916666667,5.23741666667,4.25816666667,1.66158333333,5.30141666667
293.38,4.19951666667,2.95475,2.67333333334,2.257,1.75675,6.29016666667,5.59541666667,4.58633333334,1.89841666667,5.62875
293.75,3.95718333333,2.84066666667,2.46889814815,2.09925,1.62175,6.03966666667,5.49533333333,4.4235,1.69933333333,5.38425
294.12,4.04450833333,2.81625,2.42101851852,2.09925,1.75166666667,6.03833333334,5.49758333333,4.53216666667,1.71866666667,5.43416666666
294.49,4.17910833333,3.04391666667,2.57089814815,2.25108333333,1.909,6.31858333333,5.67775,4.85766666666,1.87375,5.64516666667
294.86,4.195725,2.96458333333,2.53608333334,2.18408333333,1.76258333333,6.10725,5.49441666666,4.82408333334,1.66841666667,5.50758333333
295.23,4.36140833333,3.15433333333,2.73281481481,2.28408333333,1.97258333333,6.29616666667,5.66791666667,5.1865,1.81041666667,5.598
295.60,4.23879166667,3.10775,2.77121296296,2.253,2.00141666667,6.26316666667,5.72666666667,5.33225,1.84941666667,5.57933333333
295.97,4.408625,3.34908333333,3.03714814815,2.36558333333,2.15525,6.50616666666,5.97916666667,5.54041666667,2.17775,5.77566666667
296.34,4.34815833333,3.09491666667,2.9325,2.11758333333,2.03916666667,6.39625,5.90891666667,5.51708333333,2.06325,5.5975
296.71,4.41125,3.18366666667,3.03243518519,2.08633333333,2.08875,6.34641666667,5.93333333333,5.67275,2.06108333333,5.65566666667
297.08,4.34171666667,3.18783333333,3.07528703703,2.10933333333,2.01791666667,6.26758333334,5.91841666667,5.81466666667,2.04275,5.59458333333
297.45,4.058975,2.96583333333,2.72113888889,1.93233333333,1.73808333333,6.05766666667,5.69591666667,5.61758333334,1.821,5.21866666667
297.82,4.27769166667,3.18633333333,2.9405,2.11725,1.87625,6.36633333333,5.8885,5.82033333334,2.1215,5.38183333333
298.19,4.32981666667,3.30841666667,3.03453703704,2.07975,1.87425,6.54008333333,5.93191666666,5.90091666667,2.15033333333,5.43791666667
298.56,4.14859166667,3.23133333333,2.84442592592,1.90833333333,1.74891666667,6.35375,5.68691666666,5.67441666666,1.97325,5.29691666667
298.93,4.15448333333,3.38041666666,2.91085185185,1.91758333333,1.83616666667,6.61941666667,5.83225,5.755,2.04633333333,5.53191666666
299.30,3.98815833333,3.30291666667,2.76117592593,1.80708333333,1.67016666667,6.59441666667,5.71083333333,5.61825,1.98166666667,5.49891666667
299.67,3.96075833333,3.33458333333,2.70282407408,1.8035,1.6365,6.65566666667,5.70016666667,5.618,1.95625,5.47158333333
300.04,3.66621666667,3.29775,2.46900925926,1.59325,1.38216666667,6.41758333333,5.39833333333,5.5595,1.63333333333,5.26083333333
300.41,3.54910833333,3.35441666667,2.40947222223,1.56583333333,1.27725,6.27816666667,5.35341666666,5.5565,1.50716666667,5.30925
300.78,3.40405833333,3.31275,2.34150925926,1.4915,1.12941666667,6.30608333333,5.35016666667,5.42816666667,1.474,5.34266666667
301.15,3.15788333334,2.91458333333,2.01584259259,1.12816666667,0.79775,6.03325,5.14241666666,5.0495,1.19766666666,5.11416666667
301.52,3.20871666667,2.96383333333,2.16197222222,1.06283333333,0.846000000002,6.07175,5.16816666666,5.10558333333,1.27183333334,5.24391666667
301.89,2.96880833334,2.82183333333,2.0142962963,0.904500000001,0.647916666667,5.79175,5.04075,4.92958333333,0.941666666666,4.95616666667
302.26,2.75618333334,2.70008333333,1.97439814815,0.839916666666,0.575000000001,5.59091666667,5.04508333333,4.947,0.781833333333,4.76933333333
302.63,3.27123333333,3.15883333333,2.53508333333,1.23775,1.05375,6.0285,5.51616666667,5.32683333334,1.32191666667,5.06666666667
303.00,3.48898333333,3.42658333333,2.85507407408,1.53516666667,1.405,6.25208333333,5.88766666667,5.59366666667,1.65466666667,5.10716666666
303.37,3.76044166667,3.68375,3.01630555556,1.68741666667,1.68733333333,6.37333333333,6.11633333333,5.80483333333,1.773,5.23108333333
303.74,4.30289166667,4.03433333333,3.4465925926,2.01066666667,2.06525,6.59766666667,6.42641666667,6.14358333333,2.08866666667,5.55216666667
304.10,4.51651666667,4.112,3.70212037037,2.2005,2.38816666667,6.7925,6.74025,6.17183333333,2.318,5.61366666667
304.47,4.65110833334,4.17341666667,3.72837962963,2.34783333333,2.4295,6.80058333333,6.909,6.297,2.42958333333,5.56075
304.84,4.51443333333,3.97458333333,3.49513888889,2.158,2.30208333334,6.69291666667,6.81025,6.19675,2.16333333333,5.26575
305.21,4.43068333333,4.14675,3.3867037037,2.08658333334,2.295,6.72483333333,6.83166666667,6.27608333333,2.10525,5.11916666667
305.58,4.59565,4.44108333333,3.64244444444,2.38241666666,2.4145,6.877,7.177,6.56658333334,2.2405,5.35125
305.95,4.446,4.40958333334,3.50925925926,2.25708333334,2.402,6.89208333333,7.11483333333,6.5995,2.28933333333,5.50708333333
306.32,4.47516666667,4.32641666667,3.41833333334,2.19266666667,2.38325,6.68008333333,7.05316666667,6.50833333333,2.31616666667,5.49366666667
306.69,3.943225,3.93233333334,3.0402037037,1.787,1.82741666667,6.11516666667,6.64358333333,6.13408333333,1.787,5.06141666667
307.06,3.7418,3.61141666666,2.69339814815,1.55775,1.415,5.75958333333,6.30133333334,5.88883333333,1.3745,4.95633333334
307.43,3.800225,3.71,2.9012037037,1.74658333333,1.52941666667,5.9975,6.60833333333,6.25733333333,1.63391666667,5.12166666666
307.80,3.62486666667,3.59566666667,2.69077777778,1.57333333333,1.34308333333,5.81908333333,6.59883333333,6.09666666667,1.52575,5.00191666667
308.17,3.5879,3.521,2.54275925926,1.53625,1.20883333334,5.77391666667,6.59358333333,6.11916666667,1.37641666667,5.01858333334
308.54,3.59279166666,3.68608333334,2.66690740741,1.63233333333,1.36266666667,5.84,6.58383333333,6.15208333333,1.44016666667,5.10391666667
308.90,3.66865,3.80516666666,2.85332407408,1.76966666667,1.4965,5.88833333333,6.60916666667,6.26441666666,1.56833333333,5.15333333334
309.27,3.88289166667,3.99233333333,3.03963888889,1.86016666667,1.74241666667,6.06241666667,6.80541666666,6.39716666667,1.75141666667,5.42558333333
309.64,3.818225,3.89708333333,3.02741666667,1.70891666667,1.81808333333,5.97366666667,6.74008333333,6.317,1.6845,5.35425
310.01,3.96230833333,3.89008333333,3.15033333333,1.73016666666,1.88133333333,5.95958333333,6.817,6.30516666667,1.66316666667,5.33741666666
310.38,3.94925,4.03991666667,3.21313888889,1.7685,1.889,6.08308333333,6.829,6.311,1.6585,5.32041666667
310.75,4.30096666667,4.36975,3.42920370371,2.13525,2.2575,6.39725,7.1745,6.68333333333,1.96525,5.59275
311.12,4.46023333333,4.56808333333,3.65281481482,2.1795,2.53816666667,6.56125,7.33775,6.86866666667,2.13241666667,5.66825
311.49,4.43826666667,4.59466666667,3.65035185185,2.14525,2.62525,6.54583333333,7.30375,6.754,2.08591666667,5.65516666667
311.85,4.40314166667,4.61916666667,3.73307407407,2.15358333333,2.70566666666,6.64416666667,7.30233333333,6.79491666667,2.16766666667,5.72525
312.22,4.44526666667,4.69408333333,3.81487962963,2.16291666666,2.76883333333,6.65833333333,7.34075,6.85491666666,2.23116666667,5.69691666667
312.59,4.63051666666,4.80758333333,3.99076851852,2.29866666667,2.96283333334,6.8395,7.57266666667,7.17775,2.43525,5.84975
312.96,4.85214166667,4.9945,4.14602777778,2.45325,3.12191666667,6.996,7.87108333333,7.37008333333,2.63158333333,6.11683333333
313.33,4.773275,4.8785,4.14293518519,2.45033333333,3.06383333334,6.87425,7.82341666667,7.34441666667,2.48108333333,5.95591666667
313.70,4.8823,4.97558333333,4.1897962963,2.62916666667,3.09741666667,6.99825,7.96208333334,7.42591666667,2.59291666666,6.02766666667
