wavelength,Back_RamCarm,Belly_RamCarm,Breast_RamCarm,Crissum_RamCarm,Crown_RamCarm,DorTail_RamCarm,Rump_RamCarm,Throat_RamCarm,WingTip_RamCarm
547.58,1.59686666667,2.3408,1.4818,2.4262,1.57726666666,4.25893333333,1.46893333333,1.16786666667,2.62626666667
547.92,1.58546666667,2.3218,1.46213333333,2.41566666667,1.55726666666,4.26073333333,1.44773333333,1.15366666667,2.609
548.27,1.599,2.32966666667,1.46453333333,2.42026666667,1.5528,4.2746,1.44773333333,1.16273333333,2.61286666667
548.61,1.61113333334,2.3366,1.46773333333,2.42713333333,1.556,4.29073333333,1.45286666667,1.17173333333,2.62
548.95,1.62486666667,2.356,1.486,2.44126666667,1.562,4.3086,1.4628,1.179,2.62513333333
549.29,1.6104,2.34373333334,1.4554,2.41833333333,1.5408,4.29253333333,1.43546666667,1.15513333333,2.60873333333
549.64,1.59526666667,2.34086666667,1.44266666666,2.41466666667,1.5278,4.29173333333,1.4296,1.13786666667,2.59686666667
549.98,1.58553333333,2.33946666667,1.4438,2.4092,1.5238,4.29133333333,1.42366666667,1.12433333333,2.59833333333
550.32,1.59293333333,2.34266666667,1.4478,2.42253333333,1.53813333333,4.297,1.42506666667,1.12806666667,2.59653333333
550.66,1.59546666667,2.3444,1.44666666667,2.44086666666,1.55666666667,4.31646666667,1.43766666667,1.14586666667,2.5972
551.01,1.59213333333,2.324,1.43906666666,2.4444,1.55106666667,4.32333333333,1.43033333333,1.15153333333,2.5966
551.35,1.58913333333,2.32813333333,1.4576,2.46293333334,1.56493333333,4.3282,1.44993333333,1.1638,2.61333333333
551.69,1.62473333333,2.3734,1.51146666667,2.5018,1.61313333333,4.35866666667,1.49313333334,1.21266666667,2.65766666667
552.03,1.63746666667,2.3982,1.53306666667,2.52693333333,1.64393333333,4.38,1.52746666667,1.24093333333,2.68406666666
552.38,1.63006666667,2.39433333333,1.538,2.52793333333,1.64553333333,4.37433333333,1.52786666666,1.2332,2.6852
552.72,1.6196,2.38373333333,1.53726666667,2.52986666667,1.64193333333,4.3758,1.5212,1.22693333333,2.69146666667
553.06,1.63433333333,2.3904,1.547,2.54626666667,1.652,4.387,1.5408,1.24026666667,2.70313333333
553.40,1.63546666667,2.3852,1.541,2.54353333333,1.6602,4.3776,1.5468,1.24746666667,2.71313333333
553.74,1.655,2.40553333333,1.54993333333,2.56353333333,1.67826666667,4.39726666667,1.5622,1.27053333333,2.73133333333
554.09,1.69353333333,2.44673333333,1.58726666667,2.6004,1.7184,4.43926666667,1.6058,1.3054,2.76666666667
554.43,1.721,2.46453333333,1.60253333333,2.60626666667,1.73033333333,4.445,1.60966666667,1.3112,2.7914
554.77,1.71586666667,2.46986666667,1.60106666667,2.5826,1.7254,4.43066666667,1.60026666667,1.30193333333,2.7856
555.11,1.72233333333,2.4744,1.59,2.58126666667,1.71973333333,4.42766666667,1.5824,1.30766666667,2.78353333333
555.45,1.74226666667,2.4994,1.59486666667,2.6022,1.73106666667,4.4464,1.59513333333,1.31733333333,2.80446666667
555.80,1.758,2.50446666667,1.6046,2.6144,1.7348,4.4506,1.59286666667,1.30893333333,2.824
556.14,1.76526666666,2.51533333333,1.61073333333,2.61393333333,1.7402,4.46946666667,1.60606666667,1.32086666667,2.82986666667
556.48,1.7474,2.4948,1.5896,2.59193333334,1.71813333333,4.465,1.59633333333,1.30653333333,2.80573333333
556.82,1.75253333333,2.5068,1.60246666666,2.6048,1.7308,4.4906,1.59806666666,1.31126666667,2.8122
557.16,1.75906666666,2.51493333333,1.621,2.60953333333,1.73366666667,4.50786666667,1.61153333333,1.3086,2.821
557.50,1.7168,2.46853333333,1.5772,2.5646,1.692,4.4564,1.572,1.2664,2.7908
557.85,1.691,2.44893333333,1.54886666667,2.5272,1.65926666667,4.41613333333,1.53326666667,1.25113333333,2.77933333333
558.19,1.66173333333,2.43213333333,1.5296,2.5034,1.63653333333,4.40386666667,1.51513333334,1.23933333333,2.7486
558.53,1.6432,2.4144,1.51686666667,2.49546666667,1.61933333333,4.39833333334,1.50706666667,1.23806666667,2.7328
558.87,1.63886666667,2.411,1.52933333333,2.49593333333,1.61786666667,4.4116,1.52326666667,1.24453333333,2.73186666667
559.21,1.6548,2.42853333333,1.55073333333,2.51073333333,1.64573333333,4.43026666667,1.54206666667,1.26426666667,2.7426
559.55,1.6406,2.42393333333,1.54186666667,2.49913333333,1.6342,4.44533333333,1.53593333333,1.2512,2.72846666667
559.89,1.62526666667,2.4126,1.52813333333,2.50533333333,1.62553333333,4.45406666667,1.52186666667,1.2478,2.73193333333
560.23,1.64326666667,2.43693333333,1.551,2.5252,1.65073333333,4.46586666667,1.53946666667,1.26866666667,2.74973333333
560.58,1.6468,2.4456,1.54873333333,2.52826666667,1.65173333333,4.45506666667,1.53326666667,1.2776,2.75846666667
560.92,1.65473333333,2.4676,1.554,2.53806666667,1.67126666667,4.47153333333,1.52533333333,1.29193333333,2.76086666667
561.26,1.70106666667,2.5182,1.60153333333,2.5838,1.727,4.5242,1.55933333333,1.33153333333,2.79673333333
561.60,1.7426,2.55186666667,1.65893333333,2.6294,1.76933333333,4.57253333333,1.59773333333,1.36406666667,2.83206666667
561.94,1.76133333333,2.56186666667,1.6778,2.65,1.7934,4.59126666667,1.6136,1.374,2.87073333334
562.28,1.75866666667,2.55806666667,1.6642,2.63646666667,1.77973333333,4.58613333333,1.59713333333,1.3454,2.86873333333
562.62,1.73933333333,2.54133333333,1.63466666666,2.59706666667,1.759,4.5582,1.577,1.304,2.85033333333
562.96,1.71773333333,2.52886666667,1.62306666667,2.56873333333,1.73806666667,4.55366666667,1.5638,1.2974,2.84846666667
563.30,1.68913333333,2.51033333333,1.60846666667,2.5452,1.72526666667,4.52553333333,1.53566666667,1.2868,2.84093333333
563.64,1.70053333333,2.52786666667,1.62453333333,2.54846666667,1.74013333333,4.5314,1.54753333333,1.30013333333,2.84973333333
563.99,1.72046666667,2.54746666667,1.63926666667,2.56866666667,1.7506,4.5538,1.56533333333,1.31853333334,2.87126666667
564.33,1.7192,2.54246666667,1.65686666667,2.571,1.74373333334,4.5588,1.57933333334,1.32186666667,2.87826666667
564.67,1.7106,2.5294,1.6346,2.56246666666,1.71893333333,4.54146666667,1.5744,1.30853333333,2.8748
565.01,1.71346666667,2.5138,1.6292,2.56233333333,1.70546666667,4.53593333333,1.5832,1.30766666667,2.86973333333
565.35,1.71733333333,2.51806666667,1.62753333333,2.56466666667,1.7142,4.54073333333,1.60266666667,1.32166666667,2.8808
565.69,1.7386,2.54286666667,1.65326666667,2.59113333333,1.7318,4.56293333334,1.62553333333,1.35466666667,2.897
566.03,1.77726666666,2.59033333333,1.7032,2.6376,1.78366666667,4.608,1.66973333333,1.40493333333,2.9358
566.37,1.8234,2.62873333333,1.7442,2.68646666667,1.83006666667,4.66213333333,1.70913333333,1.46566666667,2.97806666667
566.71,1.82873333333,2.62526666667,1.7432,2.69966666667,1.83333333333,4.66233333333,1.71053333333,1.47566666667,2.97593333333
567.05,1.853,2.63833333334,1.75633333333,2.72026666667,1.84613333333,4.6818,1.7368,1.5034,2.9806
567.39,1.84906666667,2.626,1.74733333333,2.71233333333,1.8316,4.6718,1.72153333333,1.48993333333,2.97166666667
567.73,1.82186666667,2.6006,1.73093333333,2.6928,1.8152,4.64293333333,1.69506666667,1.46293333334,2.94793333333
568.07,1.8088,2.60433333333,1.72253333333,2.68186666667,1.82606666667,4.64433333333,1.685,1.45993333334,2.95173333333
568.41,1.8164,2.60766666667,1.73973333333,2.67853333333,1.8352,4.65666666667,1.6944,1.4804,2.95886666667
568.75,1.78446666667,2.59346666667,1.71513333334,2.6434,1.8146,4.63593333333,1.67066666667,1.47033333333,2.94006666667
569.09,1.7428,2.55353333333,1.67666666667,2.6086,1.77306666667,4.6066,1.6318,1.42313333333,2.8996
569.43,1.71153333333,2.51893333333,1.63733333333,2.5722,1.73786666666,4.57313333333,1.60173333333,1.38866666667,2.8746
569.77,1.68293333333,2.4852,1.60246666667,2.53426666667,1.7098,4.54213333333,1.56626666667,1.35953333333,2.85353333333
570.11,1.63686666667,2.45386666667,1.5614,2.48913333333,1.6606,4.48126666667,1.506,1.30113333333,2.80606666667
570.45,1.61933333333,2.44233333333,1.5464,2.46526666667,1.635,4.45893333333,1.48446666667,1.27333333334,2.78833333333
570.79,1.61933333334,2.44773333334,1.55406666667,2.45566666667,1.63173333333,4.4546,1.47813333333,1.26733333333,2.7926
571.13,1.65506666667,2.48553333333,1.58866666667,2.4848,1.66373333333,4.48986666667,1.51613333333,1.3024,2.81686666667
571.47,1.6732,2.4984,1.60106666667,2.48946666667,1.674,4.50693333333,1.52726666667,1.31993333333,2.829
571.81,1.6908,2.5058,1.61386666667,2.51,1.68246666667,4.51726666667,1.538,1.32513333333,2.83246666667
572.15,1.69673333333,2.52106666667,1.62486666667,2.52246666667,1.69286666667,4.5326,1.54693333333,1.3252,2.8488
572.49,1.7208,2.55466666667,1.65533333333,2.5542,1.71433333333,4.561,1.57246666667,1.346,2.8668
572.83,1.74613333333,2.5798,1.67213333333,2.5692,1.7332,4.57966666667,1.5924,1.369,2.88686666667
573.17,1.7572,2.5904,1.68733333333,2.58326666667,1.7456,4.58946666667,1.6042,1.374,2.89026666667
573.51,1.7706,2.59586666667,1.69573333333,2.59353333333,1.75433333333,4.589,1.62373333333,1.38453333333,2.887
573.85,1.81473333333,2.62566666667,1.73913333333,2.64073333333,1.80413333333,4.62286666667,1.67213333333,1.435,2.93253333333
574.19,1.82346666667,2.63033333333,1.744,2.65013333333,1.8294,4.63126666667,1.67926666667,1.4528,2.94153333333
574.53,1.8388,2.6388,1.7434,2.6672,1.84213333333,4.6404,1.6942,1.47033333333,2.95006666666
574.87,1.79466666667,2.59233333333,1.70606666667,2.63446666667,1.80026666667,4.58893333333,1.65886666667,1.4394,2.91373333333
575.21,1.80853333333,2.61506666667,1.71786666667,2.643,1.8172,4.61426666667,1.67326666667,1.469,2.9298
575.55,1.818,2.627,1.7252,2.65246666667,1.81806666667,4.61093333333,1.6854,1.4868,2.93186666667
575.89,1.8262,2.64086666667,1.73293333333,2.66846666667,1.83466666667,4.60873333333,1.68733333333,1.50573333333,2.93446666667
576.22,1.79846666667,2.6186,1.7054,2.6494,1.8204,4.58126666667,1.65826666667,1.49253333333,2.918
576.56,1.794,2.62586666667,1.70813333333,2.65066666667,1.82366666667,4.57773333333,1.65013333333,1.50413333333,2.917
576.90,1.86206666667,2.70973333333,1.78453333334,2.7164,1.88833333333,4.64893333334,1.71946666667,1.5974,2.98646666667
577.24,1.91566666667,2.76513333333,1.83713333333,2.76993333333,1.9214,4.69893333333,1.75873333333,1.66713333333,3.0322
577.58,1.9176,2.77273333333,1.8492,2.77646666667,1.91286666666,4.71893333333,1.76886666667,1.68033333333,3.02146666667
577.92,1.9512,2.80966666667,1.8894,2.81306666667,1.9266,4.75746666667,1.8032,1.7142,3.05153333333
578.26,1.95173333333,2.82033333333,1.9178,2.8196,1.93873333333,4.7736,1.8136,1.7382,3.0698
578.60,1.98906666667,2.86733333333,1.96166666667,2.84746666667,1.98166666667,4.82213333333,1.84346666667,1.78513333333,3.11293333333
578.94,1.99253333333,2.87013333333,1.975,2.86326666667,1.98846666667,4.80346666667,1.85406666667,1.78966666667,3.11733333333
579.28,1.97933333333,2.8558,1.96706666667,2.84506666667,1.97906666667,4.79673333333,1.84013333333,1.7954,3.12306666667
579.61,1.96313333333,2.8324,1.96926666667,2.82273333333,1.96066666666,4.79386666667,1.8436,1.80166666667,3.11973333333
579.95,2.0018,2.85413333333,2.02653333333,2.84566666667,1.9876,4.81606666667,1.87233333333,1.8332,3.14533333333
580.29,2.00106666667,2.83906666667,2.0526,2.85093333333,1.97273333333,4.80326666667,1.87953333333,1.85113333333,3.16033333333
580.63,1.91506666667,2.7488,1.983,2.77486666667,1.903,4.718,1.7954,1.76673333333,3.08546666667
580.97,1.86873333333,2.70886666667,1.95346666667,2.73586666667,1.88106666667,4.69053333333,1.7612,1.72246666667,3.06746666667
581.31,1.89126666667,2.72906666667,1.97406666666,2.75026666667,1.89406666667,4.71,1.7684,1.74613333333,3.10546666667
581.65,1.86666666667,2.71513333333,1.95033333333,2.72253333334,1.86973333333,4.66993333333,1.74433333333,1.74606666667,3.08453333333
581.98,1.85333333333,2.69006666667,1.9304,2.70113333333,1.8424,4.63946666667,1.7206,1.72906666666,3.05146666667
582.32,1.90066666667,2.7348,1.97446666667,2.75533333333,1.89973333333,4.679,1.75886666667,1.7762,3.10166666667
582.66,1.97346666667,2.77966666667,2.038,2.80493333333,1.96046666667,4.74633333333,1.82186666667,1.85646666667,3.16
583.00,1.99526666667,2.80846666667,2.06593333333,2.8332,1.99533333333,4.7708,1.83526666667,1.88366666667,3.18026666667
583.34,2.02353333333,2.8408,2.0918,2.85586666667,2.02293333333,4.77673333333,1.83973333333,1.92193333333,3.20746666667
583.68,2.0564,2.87346666667,2.1296,2.8912,2.05066666667,4.80446666667,1.8704,1.983,3.2404
584.01,2.06886666667,2.88733333333,2.1464,2.91426666667,2.08253333333,4.82393333333,1.88326666667,2.00786666667,3.23853333333
584.35,2.12633333333,2.94733333333,2.2058,2.97206666667,2.13086666667,4.88173333333,1.93573333334,2.0872,3.29986666667
584.69,2.14173333333,2.97626666667,2.23026666667,2.99466666667,2.15066666667,4.90486666667,1.95466666666,2.1438,3.32066666667
585.03,2.17346666667,3.00986666667,2.2722,3.018,2.20426666667,4.93506666667,1.98766666666,2.20473333333,3.3474
585.37,2.21753333333,3.0546,2.3594,3.06546666667,2.25073333334,4.99386666667,2.0402,2.27473333333,3.4024
585.70,2.24146666667,3.0906,2.3868,3.08966666667,2.283,5.01186666667,2.05693333333,2.32266666667,3.42153333333
586.04,2.20653333333,3.0686,2.3774,3.0546,2.24366666667,4.9852,2.03773333333,2.31553333334,3.371
586.38,2.16486666667,3.06493333334,2.3796,3.02633333333,2.22693333333,4.9694,2.0028,2.2964,3.3496
586.72,2.1674,3.09393333333,2.41973333333,3.028,2.24793333333,5.01573333333,2.0226,2.3568,3.35786666667
587.06,2.17326666667,3.0896,2.4364,3.02126666667,2.24653333333,5.02426666667,2.0376,2.3866,3.33273333333
587.39,2.1626,3.08553333333,2.43313333333,3.0088,2.27133333333,5.0356,2.03973333333,2.39753333333,3.32853333333
587.73,2.18766666667,3.12166666667,2.46753333333,3.01806666667,2.28666666666,5.06753333333,2.05113333333,2.44453333333,3.3532
588.07,2.17126666667,3.10493333333,2.4624,2.99513333333,2.2784,5.0456,2.02926666667,2.45413333333,3.3254
588.41,2.18926666667,3.10106666667,2.50133333334,2.99493333333,2.3014,5.0436,2.0336,2.48973333333,3.31846666667
588.74,2.1612,3.08413333333,2.5014,2.97613333333,2.278,5.01573333333,2.01013333333,2.48833333333,3.2968
589.08,2.0986,3.02746666667,2.4542,2.90146666667,2.23146666667,4.96366666667,1.9514,2.44766666667,3.2352
589.42,2.0942,3.0368,2.49286666667,2.91106666667,2.25146666667,4.98306666667,1.96846666667,2.48593333333,3.25186666667
589.76,2.06253333333,3.01086666667,2.48906666667,2.89426666667,2.23573333334,4.94226666667,1.94806666667,2.49106666667,3.24146666667
590.09,2.07006666667,3.01213333333,2.50086666667,2.90786666667,2.2486,4.93646666667,1.94393333333,2.53713333333,3.23206666667
590.43,2.06813333333,2.97926666667,2.49373333334,2.88933333333,2.2334,4.88173333333,1.9282,2.54046666667,3.20413333333
590.77,2.06006666667,2.98546666667,2.5204,2.9126,2.24833333333,4.89066666667,1.91286666667,2.56746666667,3.2154
591.11,2.08313333333,3.0156,2.5688,2.9386,2.2762,4.90646666667,1.91806666667,2.6132,3.23626666667
591.44,2.06946666667,3.0,2.5762,2.9274,2.2886,4.89313333333,1.914,2.64273333333,3.21833333333
591.78,2.0238,2.95286666667,2.55326666667,2.85893333333,2.26646666667,4.83826666667,1.85833333333,2.63413333333,3.16686666667
592.12,2.0062,2.944,2.55986666667,2.84726666667,2.26813333333,4.82566666667,1.8468,2.65813333333,3.15946666667
592.46,2.0006,2.93873333333,2.57846666667,2.84033333333,2.27473333333,4.8184,1.84666666667,2.70813333333,3.13853333334
592.79,2.07326666667,3.00146666667,2.66166666667,2.92146666667,2.35853333333,4.8654,1.91946666667,2.84106666667,3.1992
593.13,2.1394,3.06086666667,2.7384,2.963,2.42633333333,4.9084,1.963,2.9446,3.25246666667
593.47,2.20433333333,3.13246666667,2.83493333333,3.0146,2.5074,4.99813333333,2.0326,3.06946666666,3.31433333333
593.80,2.21313333333,3.12893333333,2.86293333333,3.00973333333,2.5054,4.9968,2.03933333333,3.11066666667,3.3258
594.14,2.24446666667,3.1714,2.92653333333,3.042,2.54493333333,5.0338,2.0628,3.18486666667,3.35593333333
594.48,2.27606666667,3.21886666667,2.98366666667,3.05,2.5716,5.05513333333,2.0964,3.262,3.3642
594.81,2.26173333333,3.20673333334,3.01146666667,3.04066666667,2.55693333333,5.05286666667,2.09913333333,3.31866666667,3.35326666667
595.15,2.2718,3.22626666667,3.05826666667,3.04946666667,2.56786666667,5.07613333333,2.11473333333,3.38926666667,3.35973333333
595.49,2.29233333333,3.25033333333,3.12806666667,3.09773333334,2.59366666667,5.1216,2.15653333334,3.46453333333,3.38646666666
595.82,2.29446666667,3.27066666667,3.16053333333,3.09693333334,2.5922,5.1176,2.1538,3.51353333333,3.39146666667
596.16,2.30526666667,3.28893333333,3.19813333333,3.09533333334,2.5996,5.13373333333,2.16126666667,3.555,3.4116
596.50,2.3042,3.2926,3.2104,3.10026666667,2.601,5.13913333333,2.15926666667,3.5804,3.40506666667
596.83,2.27733333333,3.25906666667,3.21533333333,3.0872,2.5688,5.12406666667,2.13246666667,3.60713333333,3.37066666667
597.17,2.26333333333,3.24906666667,3.2126,3.0704,2.54126666667,5.08833333333,2.1064,3.63553333333,3.3404
597.51,2.25006666666,3.24573333333,3.21853333333,3.05713333333,2.53746666666,5.07646666667,2.09913333333,3.67833333333,3.32166666667
597.84,2.22333333333,3.2358,3.21873333333,3.02306666667,2.52366666667,5.05373333333,2.08333333333,3.6936,3.29233333333
598.18,2.18486666666,3.18566666667,3.1978,2.9998,2.49926666667,5.02793333333,2.0484,3.69586666667,3.27353333333
598.52,2.205,3.224,3.25353333333,3.0302,2.53966666667,5.05026666667,2.0724,3.77626666667,3.29426666667
598.85,2.18373333333,3.2052,3.2566,3.0132,2.52426666667,5.007,2.033,3.7874,3.268
599.19,2.21973333333,3.2592,3.30753333333,3.0318,2.57166666667,5.038,2.0634,3.8846,3.3046
599.53,2.2332,3.2846,3.3588,3.05566666667,2.59486666667,5.06273333333,2.0912,3.94273333333,3.3186
599.86,2.25446666667,3.30973333333,3.42126666667,3.1008,2.6406,5.07873333333,2.13666666667,4.03266666667,3.33766666667
600.20,2.22,3.283,3.45266666667,3.0574,2.62146666667,5.04846666667,2.0966,4.07126666667,3.29906666667
600.53,2.1908,3.28273333333,3.4624,3.0044,2.60653333333,5.0192,2.0784,4.09993333333,3.27073333333
600.87,2.2124,3.29426666667,3.52266666667,3.0156,2.64366666667,5.03433333333,2.09206666667,4.17026666667,3.28533333333
601.21,2.21433333333,3.29506666667,3.57546666667,3.00626666667,2.6594,5.04753333333,2.0932,4.235,3.28113333333
601.54,2.21686666666,3.28793333333,3.61233333333,3.01253333333,2.654,5.0584,2.089,4.32853333333,3.28033333333
601.88,2.2522,3.32313333333,3.68513333333,3.02993333333,2.67673333333,5.0662,2.12113333333,4.43026666667,3.29113333334
602.21,2.26213333333,3.30926666667,3.6982,3.01813333333,2.65506666667,5.05006666667,2.12093333333,4.483,3.27386666667
602.55,2.26913333333,3.3312,3.75346666667,3.0186,2.6932,5.07826666667,2.158,4.57413333333,3.2876
602.88,2.32606666667,3.38013333333,3.83773333333,3.0792,2.7498,5.11666666667,2.20833333334,4.69626666666,3.34133333334
603.22,2.3826,3.42386666667,3.9084,3.10473333333,2.80686666667,5.14993333333,2.24386666666,4.81373333333,3.3642
603.56,2.38906666667,3.422,3.93126666667,3.08113333333,2.80853333333,5.1482,2.2234,4.8584,3.3574
603.89,2.43846666667,3.46873333333,3.99393333333,3.11866666667,2.86313333333,5.18893333333,2.26633333333,4.95546666667,3.4026
604.23,2.49273333333,3.505,4.06326666667,3.1776,2.91153333333,5.22613333333,2.3108,5.05066666667,3.44433333333
604.56,2.4892,3.4994,4.07933333333,3.16686666667,2.91353333333,5.22166666667,2.30253333333,5.09566666667,3.4404
604.90,2.50906666667,3.526,4.14073333333,3.1952,2.93773333333,5.24666666667,2.3218,5.16533333334,3.46613333333
605.23,2.55446666667,3.57413333333,4.21606666667,3.24233333333,3.00006666667,5.2682,2.36653333333,5.2396,3.508
605.57,2.5996,3.6206,4.2932,3.27733333333,3.065,5.31086666667,2.41086666667,5.32726666667,3.5454
605.90,2.60953333333,3.63573333333,4.3382,3.28386666667,3.10573333333,5.33053333333,2.421,5.38906666667,3.56266666667
606.24,2.6338,3.64406666666,4.39066666667,3.30053333333,3.12486666667,5.35006666667,2.4256,5.45386666667,3.57973333333
606.58,2.6042,3.61746666667,4.39846666667,3.27486666667,3.1076,5.33773333333,2.39713333333,5.48306666667,3.54593333333
606.91,2.53766666667,3.5664,4.39086666667,3.23126666667,3.06493333333,5.2972,2.34793333333,5.4966,3.51486666667
607.25,2.50266666667,3.54746666667,4.40653333333,3.20726666667,3.05853333333,5.2772,2.33586666667,5.55746666666,3.49413333333
607.58,2.4986,3.5734,4.45366666667,3.19966666667,3.0694,5.27353333333,2.34293333333,5.64306666667,3.501
607.92,2.47333333333,3.561,4.48073333333,3.1644,3.05653333333,5.24906666667,2.32013333333,5.68106666667,3.487
608.25,2.46946666667,3.56013333333,4.51733333333,3.16253333334,3.06586666667,5.2608,2.32386666667,5.7622,3.48733333333
608.59,2.48266666666,3.58273333333,4.54486666667,3.16493333333,3.09613333333,5.2542,2.33546666667,5.8386,3.48133333333
608.92,2.47606666666,3.57893333333,4.57326666667,3.1484,3.09133333333,5.26066666667,2.33233333333,5.90906666666,3.46833333334
609.26,2.434,3.53966666667,4.5666,3.1058,3.05353333334,5.2274,2.297,5.9406,3.44046666667
609.59,2.4084,3.51793333333,4.56893333333,3.07393333333,3.0166,5.19653333333,2.25573333333,5.9542,3.40926666667
609.93,2.40106666667,3.52553333333,4.58366666667,3.0656,3.00833333333,5.17146666667,2.24293333333,5.9836,3.40066666667
610.26,2.38993333333,3.51193333333,4.5932,3.0272,3.0068,5.14053333333,2.22573333333,5.998,3.38013333333
610.60,2.45453333333,3.5816,4.68353333333,3.07526666667,3.06553333333,5.18,2.27053333333,6.09066666667,3.42006666667
610.93,2.4428,3.58153333333,4.70266666667,3.0612,3.05973333333,5.16833333333,2.2446,6.1276,3.41366666667
611.27,2.4302,3.55573333333,4.7044,3.06253333333,3.05026666667,5.1606,2.22653333333,6.14153333333,3.3988
611.60,2.42853333333,3.5666,4.70853333333,3.06953333333,3.07266666667,5.1546,2.22346666667,6.1956,3.39513333333
611.93,2.47693333333,3.61793333333,4.76173333333,3.09433333333,3.11253333333,5.17246666667,2.24093333333,6.26913333333,3.42013333333
612.27,2.48233333333,3.617,4.79186666667,3.0916,3.12393333333,5.15466666667,2.23773333333,6.31606666667,3.43026666667
612.60,2.48106666667,3.6004,4.8152,3.0808,3.12226666667,5.1402,2.222,6.3508,3.43106666667
612.94,2.49266666666,3.61186666667,4.83826666667,3.1126,3.14026666667,5.14493333333,2.22433333333,6.40373333333,3.4386
613.27,2.5414,3.66906666667,4.93526666667,3.17113333333,3.2134,5.2116,2.29773333333,6.54433333333,3.50266666667
613.61,2.6236,3.74646666667,5.03206666667,3.2524,3.31633333333,5.28813333333,2.37586666667,6.6796,3.58486666667
613.94,2.66593333333,3.7906,5.1038,3.31213333333,3.36086666667,5.33286666667,2.41653333333,6.78833333333,3.6282
614.28,2.67053333334,3.79706666667,5.12433333333,3.31573333333,3.37946666667,5.3494,2.44053333333,6.85173333333,3.6422
614.61,2.77006666667,3.8784,5.25166666667,3.39913333333,3.47793333333,5.43766666667,2.53566666667,6.99813333333,3.71026666667
614.94,2.79373333333,3.88413333333,5.303,3.4112,3.5026,5.46066666667,2.55126666667,7.0596,3.71553333333
615.28,2.81226666667,3.88853333333,5.36546666667,3.42853333333,3.52746666667,5.51006666667,2.55313333333,7.1508,3.72113333333
615.61,2.76846666667,3.85366666667,5.37773333334,3.40453333333,3.51006666667,5.50813333333,2.531,7.1688,3.7
615.95,2.77646666667,3.87493333334,5.42626666667,3.4358,3.5242,5.56073333333,2.53966666667,7.24113333333,3.719
616.28,2.76406666667,3.8906,5.46506666667,3.4374,3.5422,5.5714,2.55213333333,7.2904,3.72393333333
616.61,2.78826666667,3.911,5.5324,3.44533333333,3.58033333333,5.59613333333,2.57413333333,7.36426666667,3.7396
616.95,2.801,3.93086666667,5.54953333333,3.4504,3.60186666667,5.5934,2.57633333333,7.4098,3.75166666667
617.28,2.75233333333,3.90666666667,5.55026666667,3.4038,3.55706666667,5.572,2.5444,7.44,3.70813333333
617.62,2.728,3.90033333333,5.55786666667,3.38053333333,3.54586666667,5.56953333333,2.5328,7.47106666667,3.69653333333
617.95,2.7008,3.86753333333,5.55426666667,3.35593333334,3.5184,5.53726666667,2.48186666667,7.4956,3.667
