wavelength,Back_RamCarm,Belly_RamCarm,Breast_RamCarm,Crissum_RamCarm,Crown_RamCarm,DorTail_RamCarm,Rump_RamCarm,Throat_RamCarm,WingTip_RamCarm
815.37,7.14873333334,9.24526666665,12.8091333333,7.70786666667,8.90306666667,13.0538,6.51993333334,18.1272,8.87486666666
815.68,6.2994,9.30706666667,12.5155333333,7.20726666667,8.6902,12.8828666667,6.11233333334,17.8170666667,8.67640000001
815.98,5.2016,9.10613333332,11.8541333333,6.20406666666,7.86533333333,12.5131333333,5.2436,17.3359333333,7.82333333333
816.29,4.865,8.76266666668,11.7069333333,5.97266666667,7.45886666667,12.3448666667,5.24353333333,16.9435333333,7.2134
816.59,4.84033333333,9.01379999999,11.9096,5.90966666667,7.5624,12.757,5.26393333333,17.3332666667,7.40266666667
816.89,4.62286666667,8.79866666666,11.8037333333,5.79353333333,7.24193333333,12.3384,4.934,16.8256,7.09966666667
817.20,3.46953333333,7.66353333334,10.8208666667,4.8654,6.10166666667,11.4722666667,3.88166666667,15.6596666667,5.92213333333
817.50,3.0824,7.36646666667,10.33,4.693,5.75566666667,11.0691333333,3.68306666667,15.3399333333,5.57766666667
817.81,2.76406666667,6.97033333333,9.62046666667,4.2188,5.3954,10.6008,3.17506666667,14.9778666667,5.31926666667
818.11,4.36646666667,8.18013333334,11.2132,5.94613333333,7.23126666667,11.934,4.8228,16.3484,7.09906666667
818.41,4.49193333333,7.91106666667,11.4610666667,6.25573333333,7.34593333333,12.2145333333,4.79453333333,16.3757333334,7.3002
818.72,4.0834,7.64153333333,11.3945333333,5.89213333333,6.95906666667,11.6328,4.58706666667,16.0843333333,6.9862
819.02,4.693,7.91986666667,11.6894666667,6.37753333333,7.25013333333,11.8265333333,5.07353333333,16.484,7.4328
819.33,5.53146666667,8.17439999999,12.0844,7.04353333333,7.6158,12.0617333333,5.6858,16.9664,8.01546666667
819.63,6.1922,8.85093333333,12.6431333333,7.749,8.34513333333,12.5332666667,6.2508,17.3921333333,8.75693333333
819.93,6.34713333333,8.77799999999,12.5923333333,7.7042,8.2246,12.2562666667,6.199,17.164,8.72193333333
820.24,6.48866666667,8.81106666667,12.6741333333,7.8126,8.33273333333,12.4654666667,6.2328,17.4246,8.88046666667
820.54,7.1138,9.24193333333,13.1424666667,8.3082,8.80193333334,12.9259333333,6.61553333333,17.7062666667,9.3886
820.85,7.15133333333,9.23333333333,13.1705333333,8.2142,8.75839999999,12.8108666667,6.50386666667,17.6679333333,9.41793333333
821.15,7.14546666667,9.11113333333,13.1887333333,8.12926666667,8.70800000001,12.6683333333,6.4032,17.6779333333,9.42293333333
821.45,7.19246666667,9.19213333333,13.1198666667,8.20766666667,8.65566666667,12.6872,6.37553333333,17.6924,9.47106666667
821.76,7.43773333333,9.4778,13.3266,8.41546666667,8.93000000001,12.8271333333,6.57233333333,17.9252,9.72473333333
822.06,7.50933333333,9.42386666666,13.4098666667,8.45813333333,8.99613333333,12.8303333333,6.53833333333,18.0023333333,9.81026666667
822.36,7.4782,9.34380000001,13.3865333333,8.3974,8.96633333333,12.8026666667,6.4836,17.9340666667,9.80899999999
822.67,7.5662,9.47153333333,13.4750666667,8.39413333333,9.09266666667,12.8612666667,6.5334,18.0315333333,9.86859999999
822.97,7.46073333333,9.39926666667,13.4244666667,8.25606666667,8.96399999999,12.7338666667,6.37733333333,18.0590666667,9.758
823.27,7.46426666667,9.37393333334,13.4173333333,8.287,8.92560000001,12.7386,6.3586,18.123,9.697
823.58,7.44706666667,9.29000000001,13.3240666667,8.20766666667,8.80273333333,12.5754666667,6.31346666667,18.0664,9.5698
823.88,7.23866666667,9.115,13.1408666667,8.0274,8.6944,12.3704666667,6.1454,18.0643333333,9.34999999999
824.18,7.31973333333,9.23253333333,13.2133333334,8.1112,8.82420000001,12.4957333333,6.28013333333,18.2414,9.40320000001
824.49,7.61326666667,9.49613333333,13.4451333333,8.404,9.01873333333,12.8540666667,6.55153333333,18.5132,9.62480000001
824.79,7.60993333334,9.50226666667,13.5169333333,8.3076,9.14220000001,12.9170666667,6.61793333334,18.5749333333,9.6858
825.09,7.40806666667,9.40493333333,13.3968666667,8.16373333333,9.06086666667,12.8868666667,6.54173333333,18.5376666667,9.61806666665
825.39,7.6716,9.70780000001,13.5055333333,8.38886666667,9.32860000001,13.2090666667,6.90213333333,18.7900666667,9.75366666667
825.70,7.62126666667,9.59693333333,13.4180666667,8.18693333333,9.27426666667,13.1296666667,6.7878,18.8782666667,9.56733333335
826.00,7.73273333333,9.61140000001,13.5047333333,8.47246666667,9.28033333333,13.3356,7.00006666667,19.0326,9.75686666667
826.30,7.8614,9.54053333333,13.4758666667,8.54533333333,9.36693333333,13.4520666667,7.09413333334,18.9954,9.89906666667
826.61,8.07393333333,9.64800000001,13.6910666666,8.6584,9.63146666666,13.5886,7.3036,19.2200666667,10.1706
826.91,8.23533333333,9.71246666666,13.9155333333,8.73566666667,9.78713333332,13.8024666667,7.38373333333,19.1556666667,10.3885333333
827.21,8.50266666666,9.91053333333,14.2138,8.88973333333,9.93953333333,13.967,7.56653333333,19.2066666667,10.6361333333
827.51,8.56826666667,9.79966666666,14.2606666667,8.92186666667,9.92833333332,14.0034,7.5988,19.0678,10.6849333333
827.82,8.22546666668,9.58920000001,13.9856666667,8.57473333333,9.77406666666,13.6389333333,7.211,18.6414666667,10.4391333333
828.12,7.98586666667,9.27013333333,13.6009333333,8.28606666667,9.50519999999,13.2386,6.8532,18.5077333334,10.0352666667
828.42,8.117,9.1388,13.6374666667,8.18926666667,9.4776,13.0844,6.82013333333,18.4196,9.90593333332
828.72,8.11166666667,9.22426666666,13.8161333333,8.32466666667,9.69760000001,13.1609333333,6.95193333333,18.4892,10.174
829.02,8.91826666667,10.1511333333,14.6442,9.25466666666,10.4909333334,14.0126,7.90966666667,19.1104,11.0443333333
829.33,8.9816,10.3156666667,14.8816,9.18453333334,10.6314,13.9533333333,7.89926666667,19.132,11.0372
829.63,9.28693333333,10.6177333333,15.0911333333,9.378,10.8665333333,14.1294,8.13013333333,19.262,11.1732666667
829.93,9.14759999999,10.3210666667,14.7193333333,9.27706666666,10.7185333333,14.1510666667,7.794,18.9836666667,10.9216
830.23,8.62179999999,10.053,14.1598,9.00979999999,10.3552666667,13.9228666667,7.503,18.7805333333,10.5062666667
830.54,8.51646666667,9.77493333333,14.0166666667,9.05346666667,10.2632,13.8594666667,7.38813333333,18.4865333333,10.5072
830.84,7.69486666666,9.19733333335,13.5904,8.4718,9.6602,13.3048,6.7466,18.0120666667,10.0714
831.14,8.74886666666,10.0086,14.6964666667,9.57719999999,10.4688666667,14.8404,7.95506666667,19.4018,11.0842666667
831.44,8.67493333333,9.89593333333,14.8412,9.5808,10.2841333333,15.0492,7.96626666667,19.3474,10.9142
831.74,8.9278,10.2886,15.1072,10.0184666667,10.6167333333,15.3453333333,8.53046666667,19.6822666667,11.1518
832.04,8.52926666667,9.55813333333,14.4226666667,9.22186666667,9.94473333334,14.9649333333,7.69066666667,19.0663333333,10.3765333333
832.35,7.54453333333,8.427,13.3856,8.23239999999,9.00600000001,13.8222,6.56706666667,18.2302,9.32866666667
832.65,6.89033333333,7.71813333333,12.7562,7.53466666667,8.41606666667,13.4138,6.24166666667,17.7448,9.0112
832.95,6.64146666667,7.5122,12.7023333333,7.45313333333,8.0926,13.5184666667,6.0484,17.7119333333,9.00106666667
833.25,6.7932,8.09406666666,13.1158666667,7.58,8.29566666667,13.5388666667,6.32673333333,17.8528666667,9.30393333333
833.55,7.32306666667,8.78453333334,13.8677333333,8.11286666667,8.93340000001,13.9898,6.81166666667,18.3742666667,9.76533333333
833.85,7.3284,9.16799999999,14.07,8.01266666667,8.91740000001,14.1782666667,6.96953333333,18.5904666667,9.66540000001
834.16,7.5182,9.32086666667,14.0859333333,8.09093333333,8.86573333333,14.1556666667,7.00426666667,18.6858,9.62933333333
834.46,6.82313333333,8.83433333334,13.661,7.55313333333,8.3426,13.4376666667,6.37993333334,18.0707333333,9.01313333333
834.76,6.91213333333,8.85699999999,13.8205333333,7.62179999999,8.4924,13.5136666667,6.45573333333,18.1243333333,9.2444
835.06,7.11273333333,8.86893333334,13.9079333333,7.77586666666,8.57960000001,13.9723333333,6.33313333333,18.0229333333,9.53573333333
835.36,7.01313333333,8.73780000001,14.0264666667,7.6252,8.31826666667,13.8126,6.36706666667,17.7664,9.4952
835.66,7.1972,8.8674,14.2883333333,7.797,8.22606666667,14.1267333333,6.48686666667,17.8316,9.6194
835.96,7.74873333333,9.58366666666,15.0436666667,8.5066,8.92540000001,14.7594666667,7.08546666667,18.3544,10.197
836.26,7.23826666667,9.20899999999,14.5102,7.74373333334,8.54286666667,13.9382666667,6.36133333333,17.3411333333,9.41426666667
836.57,7.01393333333,8.79993333334,14.214,7.64026666667,8.30386666668,13.9037333333,5.93493333333,16.9302666667,9.14733333334
836.87,6.25393333333,8.176,13.3874,6.91026666667,7.79013333333,12.9746,5.24533333333,15.9322,8.55506666667
837.17,6.3472,7.82866666667,13.0501333333,7.26946666667,7.88673333333,12.7234,4.902,15.3376666667,8.70006666667
837.47,7.66513333334,8.99373333334,14.4103333334,8.522,9.37113333333,13.6635333333,6.24213333333,16.5487333333,9.8112
837.77,9.14853333333,10.5702,15.6948,9.94379999999,10.9881333333,14.707,7.98393333333,18.1768,11.4056
838.07,9.98753333335,11.8062666667,16.8628,11.0222,12.0733333333,15.6612666667,9.028,19.5411333333,12.3488
838.37,10.9013333333,13.0868666667,17.8658,11.8110666666,12.8230666667,16.4031333333,10.4762,21.0119333333,13.2993333333
838.67,11.6282666667,13.8508,18.2697333333,12.2986,13.1297333333,16.7768666666,10.5682,21.8912666667,13.8167333333
838.97,11.7199333333,14.2296,18.6343333333,12.2065333333,13.6406666667,16.8417333333,10.8493333333,22.0229333333,14.1101333333
839.27,12.0206666667,14.2942666667,18.3954666667,12.0978,13.4277333333,16.8339333333,10.6479333333,21.9220666667,14.1142666667
839.57,13.088,15.5498666667,19.3824666667,13.5447333333,14.4924666667,17.9189333333,12.0557333333,23.5194666667,15.2623333333
839.87,13.6350666667,16.1006666667,19.7568,14.2892666667,14.7841333333,18.0713333333,12.9139333333,24.0588,15.5722666667
840.17,14.2906666667,16.2134666667,20.2880666667,15.2138666667,14.8920666667,19.0681333333,13.5196666667,25.3452666667,16.3574
840.47,14.8261333333,16.6836666667,21.0601333333,15.8099333334,15.1995333333,19.3894,14.2493333333,26.3105333333,17.1246666667
840.77,12.7359333333,14.8571333333,19.3765333334,14.4932666667,13.2642,18.026,12.6668,24.6666666667,15.8441333333
841.07,12.161,13.8918666667,18.4249333333,13.6264666667,12.1612,17.0146666667,11.8772666667,23.4614,14.6887333333
841.37,11.4448,13.1540666667,17.7148,12.8516666667,10.9916,16.5344666667,11.4070666667,22.3702666667,13.9280666667
841.67,10.8296666667,12.0418,17.3970666667,12.1211333333,10.2832,15.4992666667,9.98513333334,21.6492,13.214
841.97,10.5572666667,11.7770666667,17.3605333333,12.3449333333,10.305,15.3627333333,10.0945333333,21.451,13.3858666667
842.27,10.0613333333,11.0294666667,16.3272,12.4206666667,9.23773333332,14.4351333333,9.62713333333,21.1016666667,12.8436666667
842.57,9.94213333333,11.1922666667,16.2847333333,12.8936,9.43293333333,14.4213333333,9.65286666667,20.9724,12.3612
842.87,9.40139999999,10.5164,15.9271333333,12.9694666667,9.09620000001,14.2958,9.48366666667,19.9530666667,11.9014
843.17,7.77986666666,9.1156,14.6568,10.7854666667,7.6562,12.9746666667,8.23753333333,18.5034,11.0204666667
843.47,8.38253333333,10.5959333333,15.9265333333,11.2902,8.77533333333,13.5953333333,9.06346666667,18.9521333333,11.4997333333
843.77,8.82893333333,11.2682,16.0359333333,11.1711333333,9.57726666667,14.6916666667,9.702,19.2238666667,12.0582
844.07,11.4226,13.8570666667,18.5704666667,12.9228666666,12.3142,17.5371333333,11.1393333333,21.4437333333,14.3806
844.37,13.3901333333,16.3894,20.6538666667,15.5508666667,14.8258,20.4122666667,13.177,23.6105333333,17.0434
844.67,14.7659333333,17.8802,21.652,16.9882666667,16.7981333333,21.5644,14.0496666667,24.2690666667,18.3187333333
844.97,15.0754666667,18.5314,21.6269333333,18.0706,17.9123333333,21.5694666667,15.2052666667,23.8876666667,18.7473333333
845.27,17.0816666667,21.2446666667,23.9199333333,20.7582,21.0443333333,23.8483333334,18.2402666667,25.9084,20.9298
845.57,16.6594666667,21.2095333333,24.406,20.5328,22.1740666667,24.0749333333,18.3296,25.8603333333,20.6910666667
845.87,18.1465333333,21.5229333333,25.7328666667,21.4654666667,23.4626,24.5832666667,19.181,26.5374,21.8965333333
846.17,20.1399333333,22.0824666667,27.0862,22.2067333333,25.4234,25.781,20.3419333333,28.2362666667,23.5742
846.47,22.9166666667,24.0740666667,30.1851333333,25.2468666667,28.1328666667,28.7654,23.0091333333,31.1728666667,26.0338666667
846.77,23.0112666667,22.8464,29.7977333333,25.1684666667,26.9214,28.2098,22.382,31.0562666667,25.9626
847.07,21.3870666667,21.2528,28.4414,23.7138,25.3990666666,26.4279333333,20.4622666667,29.4406,24.9067333333
847.37,21.8698,20.7357333333,28.1531333333,23.8161333333,25.3486,25.5937333333,20.5976666667,29.2873333333,24.6896666667
847.67,18.5310666667,17.0460666667,25.1332,19.9516,21.9046666667,22.7118666667,17.4656666667,26.8928,21.5819333333
847.97,17.2316666667,16.4199333333,23.8345333333,18.5997333334,20.8115333333,21.3205333333,16.8336666667,26.2529333333,20.3978666667
848.26,17.6766666667,16.7676,24.1414,18.1818666667,21.0606,22.4578,17.6767333333,28.0472,21.5824666667
848.56,15.8813333333,14.2058,22.3386,15.5148666667,18.4643333334,20.9249333333,15.5148666667,27.1901333333,19.9127333333
848.86,17.7778666667,15.7195333333,23.6612666667,16.8488,19.4170666667,22.4043333333,17.2858666667,29.3262,21.4208666667
849.16,17.393,16.6853333333,23.6871333333,17.6908,19.7766,23.1843333333,18.8453333333,30.3724,22.0855333333
849.46,16.52,18.2051333333,24.0476,17.5275333333,18.7362,23.2602,19.5238666667,31.3004666667,21.9963333333
849.76,15.6308,17.9285333333,22.3918,16.7609333333,17.9284,21.5819333333,18.7382666667,30.904,21.2993333333
850.06,15.6129333333,17.6436,21.0536666667,15.7856,17.2987333333,21.6284,18.7739333333,30.3257333333,20.6513333333
850.36,17.0304666667,18.5054666667,21.5536,17.1682,18.0531333333,22.8712,19.7246666667,32.586,20.2162666667
850.65,15.3489333333,17.7131333333,20.8720666667,17.6356,16.8992,23.1588,20.0774666667,32.248,19.8062666667
850.95,17.5600666667,18.7896,22.5552,19.9617333333,18.9047333333,24.3612,21.3641333334,33.3524666667,21.0374
851.25,17.6657333333,18.3976666667,21.9782,21.0483333333,19.2484,24.5895333333,20.3957333333,33.1947333334,20.91
851.55,17.1090666667,18.0727333334,21.121,20.0,18.3283333333,22.6942666667,18.8004666667,30.6981333333,18.761
851.85,19.2684,19.3698666667,22.0527333333,22.1342666667,19.7966666667,23.5774,19.9188,31.9106666666,19.5122666667
852.15,18.505,18.6666666667,21.6565333333,21.3334,19.515,22.9091333333,19.1919333333,30.101,19.4546666667
852.45,17.0924666667,15.5142,20.3738,17.944,16.6354666666,20.8722666667,16.054,27.6427333333,16.6978666667
852.74,16.5612666667,14.0295333333,18.9029333333,16.4346666667,15.6962,19.8101333333,14.0928,25.7382666667,15.7385333333
853.04,16.8639333333,14.4340666667,19.5015333333,17.0092666667,16.6147333334,20.789,14.5170666667,26.1474666667,16.0540666667
853.34,15.4451333333,13.9544,19.2339333333,16.1697333333,16.9564666667,19.2959333333,13.9336666667,24.9895333333,16.1490666667
853.64,15.8360666667,13.6066666667,19.0536666666,15.6256666667,16.7612666667,19.1377333333,14.9316,24.4584,17.0768
853.94,15.1938,12.2259333333,16.6334666667,12.3366,15.5481333333,16.1462,11.9823333333,22.2147333334,14.5956666667
854.23,17.0344666667,14.3506666667,18.4630666667,14.4156,17.8788,17.4026666667,14.4371333333,24.1992,16.8831333333
854.53,18.5728666667,15.5484666667,20.5538,15.2715333333,17.9978666667,19.0202,16.9755333333,25.9212,18.1894
854.83,19.3485333333,15.4397333333,22.3018666667,17.872,19.2182,21.3028666667,19.1531333333,28.2301333333,19.4354666667
855.13,16.9092666667,14.393,21.2804666667,16.5783333334,18.3004,19.6247333333,17.8807333333,27.5056,18.4326666667
855.43,18.2961333333,16.3578666667,21.8318,18.4024666667,19.4674,20.8946,19.0841333333,29.1374666667,19.8722
855.72,17.2050666667,16.7909333333,21.5114,18.2608,19.4823333333,20.2069333333,19.7515333333,29.0684,19.9791333333
856.02,18.8957333334,16.9325333334,23.0469333333,19.9180666666,20.6339333333,21.1247333333,21.5337333333,30.6134666667,21.4110666667
856.32,22.2764,19.7560666667,26.0162666667,22.6219333334,23.3332666667,24.1462666667,25.1016,32.6218666667,24.1259333333
856.62,24.9013333333,22.4300666667,28.1204666667,24.7559333333,25.0052666667,26.3966,27.0405333334,35.2232,25.4207333333
856.91,21.6277333333,19.71,26.9566,22.029,23.456,22.854,24.4146666667,32.7536,22.854
857.21,19.9328,18.9484666667,26.9574666667,21.9015333333,23.1766666667,22.7517333333,24.7874666667,32.9529333333,22.6844
857.51,16.0045333333,16.6209333333,25.137,20.0914,20.5477333333,20.5935333333,22.5798,30.2054666667,20.2283333333
857.81,10.5555333333,12.7294666667,21.3527333333,15.3624,16.5458666667,16.3284666667,18.6231333333,26.256,16.0628
858.10,7.26413333334,10.1316,18.2078,11.8279333333,12.8554,13.5244,15.3167333333,22.7957333333,13.1183333333
858.40,9.07273333335,11.6337333333,18.1016666667,12.2075333333,12.2958,14.6358,15.7395333333,22.6931333333,13.4217333333
858.70,7.7662,9.18673333333,17.1820666667,9.69060000001,10.6987333333,13.1730666667,14.1809333333,21.6723333333,10.8822
858.99,8.8308,10.5223333333,18.1592,12.0149333333,11.5919333333,14.9503333333,13.6319333333,23.8307333333,12.2635333333
859.29,7.79013333333,11.9169333333,17.6066666667,13.2112,12.1857333333,15.7998,13.6264,23.4432,12.4787333334
859.59,0.645999999998,7.20926666666,13.1266,8.9924,6.87340000001,11.1369333333,7.41613333333,19.3023333334,7.67446666667
859.89,-3.8408,1.67359999999,11.0013333333,5.67906666667,3.37453333333,7.65433333333,4.19753333333,15.1439333333,4.41693333333
860.18,1.86466666667,7.48393333333,15.7854,12.567,8.1992,14.5849333333,9.55300000001,20.1022666667,10.1404666667
860.48,2.71126666667,7.33826666668,16.1692,12.4376666667,7.11433333333,14.4526666667,9.62686666665,18.7064,10.7462666667
860.78,7.316,10.1872666667,18.9512666667,15.7054,9.58806666666,17.5031333333,12.9587333333,22.6467333333,14.0323333333
861.07,7.84166666667,9.14439999999,18.1609333333,15.9898,8.86346666667,16.8070666667,11.6987333333,23.0394666667,13.359
861.37,8.57540000001,9.01786666667,18.2018666667,16.3762666667,8.9074,16.9848666667,10.5670666667,23.6515333333,13.9418666667
861.67,8.40573333333,8.43473333333,19.5941333333,16.5507333333,9.39133333333,17.4203333333,9.33319999999,23.1595333333,15.1883333334
861.96,10.5118,11.9503333333,22.8492666666,20.0554,11.2032,20.249,13.1674666667,23.6238666667,18.4785333333
862.26,11.2581333333,12.3217333334,23.3204,18.9362666667,11.4137333333,19.144,14.1116,22.3347333334,19.2218666667
862.56,11.8372666667,12.0998666667,23.7533333333,16.9291333333,11.1286,18.8714666667,14.5932,21.1810666667,18.0839333333
862.85,14.9876666666,13.7532,24.1975333333,16.6913333333,12.8888666667,19.2839333333,16.0246,21.8026,19.2594
863.15,17.5292,16.4104,24.4754666667,18.8344666667,15.2215333333,20.3962666667,18.5781333333,23.986,21.6317333333
863.45,17.2391333333,16.0943333333,23.9730666667,17.4635333333,14.4332,19.5735333333,18.5184666667,24.1302,20.3368
863.74,20.0,19.8222666667,26.6445333333,20.4445333333,18.3110666667,23.1333333333,20.7778,27.7777333333,22.8443333333
864.04,16.1970666667,17.1362,22.5587333333,16.9013333333,14.6008666667,19.8826,16.6666,23.8733333333,18.6384666667
864.33,19.8406666666,20.5005333333,26.0749333333,20.7282666666,20.2730666667,23.2765333333,20.7054,26.2571333333,22.8896
864.63,20.6666,22.3870666667,27.9354666667,22.3226666667,23.2902666667,24.7312666667,22.2794,27.0754,24.5161333333
864.93,20.7982666667,22.9125333333,29.0182,23.3656666667,25.4153333333,26.1488,23.7971333334,29.191,24.1854666667
865.22,22.8387333333,24.6021333333,30.0215333333,24.4301333333,28.5161333333,28.0431333333,25.2042666667,32.0215333333,25.8709333333
865.52,22.063,23.8003333333,27.8610666667,24.0824,27.2964666667,27.1226666667,24.4518,31.2269333333,24.6905333333
865.81,24.8405333333,25.8526,30.0549333333,27.2386666667,29.7909333333,28.5366666667,26.4246666667,34.4774666667,27.7887333333
866.11,25.7044666667,27.2621333333,31.5464666667,29.622,31.2486,30.7902666666,28.4307333333,36.1741333333,29.9426666667
866.41,26.0118,28.7484666667,32.9825333333,31.0878,32.0702,33.3099333333,29.076,37.7544666667,30.1286
866.70,26.2990666666,29.7549333333,32.8676,32.1569333333,33.848,33.701,28.8970666667,39.0441333333,30.8823333333
867.00,24.1282,28.1026666667,31.795,30.1281333333,32.4358666667,31.4358,27.0511333333,37.7693333333,29.1796
867.29,25.8954,28.2836,33.4329333333,29.9006,34.0796,33.5323333333,28.5574,38.3831333333,30.3980666667
867.59,22.2138,25.3626,29.1756,26.5434,28.413,31.0206,24.354,34.9813333333,25.7808666667
867.88,20.7379333333,23.2316,26.4886,24.5802,25.5724,29.1094666667,22.3155333334,34.2239333333,22.29
868.18,20.366,23.268,25.8302,24.2876,24.2877333333,27.9476666667,22.5621333333,33.2548666667,22.6666
868.48,17.2222666667,18.8888666667,23.0278666667,20.5556,19.9167333333,24.0556,18.4444666667,30.3611333333,18.6111333333
868.77,17.4853333333,19.6198,24.9123333333,20.1756,22.8654666667,24.9122,19.1520666667,32.2806666667,18.8888666667
869.07,14.4444666667,17.6576,23.1533333333,17.0271333333,22.012,23.2132666667,15.4654666667,30.5406,15.916
869.36,14.6606666667,17.5566666667,23.2880666667,16.3801333333,22.7753333334,21.6892666667,14.359,31.4329333333,14.4193333333
869.66,16.0568,18.0992666666,21.8722666667,16.8795333333,24.2269333333,21.5886,14.4398,31.2338666667,15.8297333333
869.95,18.1030666667,19.2141333333,23.8482,17.7779333333,26.2601333333,23.2792,16.8836,32.1138,17.805
870.25,20.8584,21.6665333333,25.707,20.7576666667,27.5000666667,25.1009333333,19.8991333333,33.5101333333,19.899
870.54,22.7672666667,24.3018666667,27.7484666667,23.673,29.2328666667,26.3144666667,21.0313333333,35.7986666667,23.3459333333
870.84,28.9559333333,30.063,34.8176666667,28.9308666667,36.6289333333,32.8301333333,27.2957333333,42.2389333333,30.415
871.13,31.6048666667,32.4198,37.9752666667,31.3579333333,39.4322,34.6913333333,29.9506,43.7777333333,34.1728
871.43,30.594,32.2181333333,36.8,31.0061333333,39.3941333333,34.1576666667,30.0605333333,42.0362666667,33.2364
871.72,29.3333333333,31.954,36.0918666667,31.3793333333,38.7816666667,33.4252,30.3448,40.6436,33.3563333333
872.02,29.5112,31.4888666667,36.1556,31.0444,37.6444666667,34.1110666667,30.8,40.1111333333,32.9333333333
872.31,30.0428,30.8547333333,36.7948666667,30.9614666667,36.6452,34.9786,31.9444666667,39.2307333333,33.3974666667
872.61,29.6274,30.6923333333,35.7188666667,30.4366666667,35.4845333333,35.8253333333,31.3738,38.3600666667,34.2279333333
872.90,28.817,29.6774,35.5483333333,28.9462666667,34.0644666667,35.3333333333,30.6022666667,36.5591333334,33.3333333333
873.20,29.7534666667,30.2679333333,36.0342666667,29.6676,33.7836,36.613,30.3108,36.0984666666,33.9336
873.49,31.1599333333,30.3029333333,37.7846666667,29.9476,34.6291333333,38.0773333333,31.536,36.3845333333,35.0681333333
873.79,31.3354,30.1733333333,38.4505333333,30.0510666667,35.4128,38.6951333333,32.4159333333,36.9826,34.7400666667
874.08,28.8344,27.4028666667,35.8078,27.1985333333,32.4949333334,34.9285333333,29.9387333333,34.5399333333,31.8814
874.37,25.2201333333,23.7106,31.8656,22.3689333333,28.0084,31.5096666667,26.6248,32.369,28.3018666667
874.67,27.9114,24.7046,33.5866,23.2912,29.0083333333,33.1012,27.0674666667,34.9368,31.3502666667
874.96,35.5,29.3333333333,46.5,29.6666666667,32.3333333333,38.1666666667,35.8333333333,37.6666666667,35.1666666666
875.26,36.4444,32.0,44.4444666667,36.889,44.4444,45.5556,36.6666,47.1111333333,38.0000666667
875.55,16.0,15.4666666667,22.4,13.0666666667,22.4,16.8,14.4,29.0666666667,15.7333333333
875.85,-28.0,-37.3333333333,-26.6666,-54.2222,-41.3334666667,-32.4444,-31.1111333333,6.66666800003e-05,-30.2222666667
876.14,45.2174,39.7101333333,45.7972,39.7100666667,42.8985333333,43.4782666667,36.5218666667,55.3623333333,61.4493333333
